track,trackid,track_uri,album_name,album_id,artist,duration,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Saturday Grind Fever,0oVYMNaxxRcqsMN1HCj5I8,3fVxgwqADPW99UrjHssSjP,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,60960,FALSE,13,0.428,0.953,6,-5.868,1,0.105,1.5e-6,0.963,0.397,0.504,107.605,audio_features,spotify:track:3fVxgwqADPW99UrjHssSjP,https://api.spotify.com/v1/tracks/3fVxgwqADPW99UrjHssSjP,https://api.spotify.com/v1/audio-analysis/3fVxgwqADPW99UrjHssSjP,60960,4
Echoes of Death,0oVYMNaxxRcqsMN1HCj5I8,2S4WBNl0MI3DCFf9ERcoym,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,124360,FALSE,11,0.324,0.929,7,-6.177,1,0.126,2.75e-6,0.0577,0.0894,0.519,96.127,audio_features,spotify:track:2S4WBNl0MI3DCFf9ERcoym,https://api.spotify.com/v1/tracks/2S4WBNl0MI3DCFf9ERcoym,https://api.spotify.com/v1/audio-analysis/2S4WBNl0MI3DCFf9ERcoym,124360,4
Windmilli Vanilli,0oVYMNaxxRcqsMN1HCj5I8,1nv4uvKnT6Jr1ABe7PNei1,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,59546,FALSE,11,0.498,0.947,2,-6.29,0,0.0794,1.84e-6,0.793,0.0969,0.545,105.939,audio_features,spotify:track:1nv4uvKnT6Jr1ABe7PNei1,https://api.spotify.com/v1/tracks/1nv4uvKnT6Jr1ABe7PNei1,https://api.spotify.com/v1/audio-analysis/1nv4uvKnT6Jr1ABe7PNei1,59547,4
StopSlammertime!,0oVYMNaxxRcqsMN1HCj5I8,5zaKqVKFLJuWoSZqJIWWHR,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,8132,FALSE,0,0,0.635,2,-11.201,1,0,0.00154,0.693,0.335,0,0,audio_features,spotify:track:5zaKqVKFLJuWoSZqJIWWHR,https://api.spotify.com/v1/tracks/5zaKqVKFLJuWoSZqJIWWHR,https://api.spotify.com/v1/audio-analysis/5zaKqVKFLJuWoSZqJIWWHR,8133,0
Why so Beerious_,0oVYMNaxxRcqsMN1HCj5I8,1kDHasfO0ZNqV52yKDkd8g,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,109132,FALSE,11,0.332,0.983,0,-5.759,1,0.223,6.85e-6,0.0322,0.286,0.497,186.714,audio_features,spotify:track:1kDHasfO0ZNqV52yKDkd8g,https://api.spotify.com/v1/tracks/1kDHasfO0ZNqV52yKDkd8g,https://api.spotify.com/v1/audio-analysis/1kDHasfO0ZNqV52yKDkd8g,109133,4
Mosh Mosh Mosh,0oVYMNaxxRcqsMN1HCj5I8,7frnR5gck1UW1ABkRxzcrh,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,47333,FALSE,12,0.407,0.923,4,-7.355,0,0.294,7.03e-5,0.0197,0.166,0.699,168.531,audio_features,spotify:track:7frnR5gck1UW1ABkRxzcrh,https://api.spotify.com/v1/tracks/7frnR5gck1UW1ABkRxzcrh,https://api.spotify.com/v1/audio-analysis/7frnR5gck1UW1ABkRxzcrh,47334,3
One-Eye is King (In the Land of the Blind),0oVYMNaxxRcqsMN1HCj5I8,6f3arRK4OdYXTogjjkGXJT,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,156560,FALSE,10,0.182,0.931,2,-6.445,1,0.155,1.03e-4,0.00323,0.16,0.18,174.733,audio_features,spotify:track:6f3arRK4OdYXTogjjkGXJT,https://api.spotify.com/v1/tracks/6f3arRK4OdYXTogjjkGXJT,https://api.spotify.com/v1/audio-analysis/6f3arRK4OdYXTogjjkGXJT,156560,4
Welcome to Hell,0oVYMNaxxRcqsMN1HCj5I8,0lbVzjCZf1cSChxnc7pI9Y,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,107412,FALSE,22,0.195,0.961,4,-5.671,0,0.319,5.36e-6,0.117,0.554,0.471,186.541,audio_features,spotify:track:0lbVzjCZf1cSChxnc7pI9Y,https://api.spotify.com/v1/tracks/0lbVzjCZf1cSChxnc7pI9Y,https://api.spotify.com/v1/audio-analysis/0lbVzjCZf1cSChxnc7pI9Y,107413,4
Two Joints,0oVYMNaxxRcqsMN1HCj5I8,3xOEie0vPXNtm5jARX4M96,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,73946,FALSE,11,0.382,0.937,9,-7.319,0,0.103,4.77e-6,0.179,0.159,0.303,172.992,audio_features,spotify:track:3xOEie0vPXNtm5jARX4M96,https://api.spotify.com/v1/tracks/3xOEie0vPXNtm5jARX4M96,https://api.spotify.com/v1/audio-analysis/3xOEie0vPXNtm5jARX4M96,73947,3
Chronic State of Hate,0oVYMNaxxRcqsMN1HCj5I8,3VKoNF9lHda5TNEKSWQOww,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,133465,FALSE,11,0.251,0.979,9,-5.923,0,0.302,1.97e-5,0.63,0.269,0.488,141.227,audio_features,spotify:track:3VKoNF9lHda5TNEKSWQOww,https://api.spotify.com/v1/tracks/3VKoNF9lHda5TNEKSWQOww,https://api.spotify.com/v1/audio-analysis/3VKoNF9lHda5TNEKSWQOww,133466,4
I Come / I Fuck Shit up / I Leave,0oVYMNaxxRcqsMN1HCj5I8,5FcBZn4PoaPqvIi49bJgF7,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,86133,FALSE,10,0.464,0.962,1,-5.878,1,0.173,3.1e-6,0.0838,0.311,0.482,103.135,audio_features,spotify:track:5FcBZn4PoaPqvIi49bJgF7,https://api.spotify.com/v1/tracks/5FcBZn4PoaPqvIi49bJgF7,https://api.spotify.com/v1/audio-analysis/5FcBZn4PoaPqvIi49bJgF7,86134,4
A Skullcrushin' Good Time,0oVYMNaxxRcqsMN1HCj5I8,7ecbmImuQxTMk5Pbe271zN,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,136812,FALSE,10,0.253,0.911,0,-6.649,1,0.0988,7.99e-6,0.00793,0.308,0.65,166.809,audio_features,spotify:track:7ecbmImuQxTMk5Pbe271zN,https://api.spotify.com/v1/tracks/7ecbmImuQxTMk5Pbe271zN,https://api.spotify.com/v1/audio-analysis/7ecbmImuQxTMk5Pbe271zN,136813,4
The Ballad of Slayer,0oVYMNaxxRcqsMN1HCj5I8,1X7jn05890i9fnYRzKmo7c,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,5892,FALSE,0,0,0.405,8,-9.503,1,0,0.316,0.00173,0,0,0,audio_features,spotify:track:1X7jn05890i9fnYRzKmo7c,https://api.spotify.com/v1/tracks/1X7jn05890i9fnYRzKmo7c,https://api.spotify.com/v1/audio-analysis/1X7jn05890i9fnYRzKmo7c,5893,0
Demons Get out!,0oVYMNaxxRcqsMN1HCj5I8,7ixIUqk4v9VX5MU5TnX7Ia,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,138146,FALSE,9,0.274,0.934,0,-6.495,1,0.137,7.13e-6,0.702,0.532,0.15,140.969,audio_features,spotify:track:7ixIUqk4v9VX5MU5TnX7Ia,https://api.spotify.com/v1/tracks/7ixIUqk4v9VX5MU5TnX7Ia,https://api.spotify.com/v1/audio-analysis/7ixIUqk4v9VX5MU5TnX7Ia,138147,4
8 Bit Brutality,0oVYMNaxxRcqsMN1HCj5I8,0qpjmdueuKqnRPMTqjWaY6,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,7172,FALSE,0,0,0.946,11,-5.8,0,0,0.00444,0.00742,0,0,0,audio_features,spotify:track:0qpjmdueuKqnRPMTqjWaY6,https://api.spotify.com/v1/tracks/0qpjmdueuKqnRPMTqjWaY6,https://api.spotify.com/v1/audio-analysis/0qpjmdueuKqnRPMTqjWaY6,7173,0
Death by Wrecking Ball,0oVYMNaxxRcqsMN1HCj5I8,4Zwkl12ksw8926ba8q8rdO,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,71000,FALSE,8,0.394,0.946,9,-6.044,0,0.116,1.33e-6,0.0156,0.0983,0.193,112.101,audio_features,spotify:track:4Zwkl12ksw8926ba8q8rdO,https://api.spotify.com/v1/tracks/4Zwkl12ksw8926ba8q8rdO,https://api.spotify.com/v1/audio-analysis/4Zwkl12ksw8926ba8q8rdO,71000,4
Dark Energon,0oVYMNaxxRcqsMN1HCj5I8,2hX0ODxQSFRQGua82lMumY,666-Pack,0oVYMNaxxRcqsMN1HCj5I8,Insanity Alert,189987,FALSE,9,0.245,0.961,9,-6.556,0,0.155,5.42e-6,0.0385,0.374,0.224,113.86,audio_features,spotify:track:2hX0ODxQSFRQGua82lMumY,https://api.spotify.com/v1/tracks/2hX0ODxQSFRQGua82lMumY,https://api.spotify.com/v1/audio-analysis/2hX0ODxQSFRQGua82lMumY,189987,4
Introduction,4XceISjSkOKOyenMRZnsxP,4P0Ynv8FKL7ndJyyNIXin5,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,39986,FALSE,13,0.394,0.759,1,-5.263,0,0.0864,3.11e-5,0.679,0.723,0.403,179.933,audio_features,spotify:track:4P0Ynv8FKL7ndJyyNIXin5,https://api.spotify.com/v1/tracks/4P0Ynv8FKL7ndJyyNIXin5,https://api.spotify.com/v1/audio-analysis/4P0Ynv8FKL7ndJyyNIXin5,39987,4
Hijab Is Feminism,4XceISjSkOKOyenMRZnsxP,3liCUaqVlTjGDWPAOtgbyI,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,109773,FALSE,17,0.358,0.956,11,-3.723,0,0.1,9.78e-6,0.933,0.331,0.232,179.985,audio_features,spotify:track:3liCUaqVlTjGDWPAOtgbyI,https://api.spotify.com/v1/tracks/3liCUaqVlTjGDWPAOtgbyI,https://api.spotify.com/v1/audio-analysis/3liCUaqVlTjGDWPAOtgbyI,109773,4
Autistic Meltdown,4XceISjSkOKOyenMRZnsxP,6AeDboFkqdFQ3oZ77k8llD,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,118493,FALSE,16,0.273,0.985,5,-3.724,0,0.141,1.96e-6,0.741,0.286,0.139,185.143,audio_features,spotify:track:6AeDboFkqdFQ3oZ77k8llD,https://api.spotify.com/v1/tracks/6AeDboFkqdFQ3oZ77k8llD,https://api.spotify.com/v1/audio-analysis/6AeDboFkqdFQ3oZ77k8llD,118493,4
N.V.A.,4XceISjSkOKOyenMRZnsxP,6vYL8XdViHP5Yyrfvk7h70,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,99920,FALSE,11,0.434,0.987,0,-3.513,1,0.127,3.5e-6,0.643,0.176,0.0868,105.986,audio_features,spotify:track:6vYL8XdViHP5Yyrfvk7h70,https://api.spotify.com/v1/tracks/6vYL8XdViHP5Yyrfvk7h70,https://api.spotify.com/v1/audio-analysis/6vYL8XdViHP5Yyrfvk7h70,99920,4
National Hero,4XceISjSkOKOyenMRZnsxP,1pJfqICuPDshVOrmtvgb6l,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,125546,FALSE,13,0.409,0.941,11,-4.51,1,0.125,4.17e-5,0.778,0.175,0.142,175.102,audio_features,spotify:track:1pJfqICuPDshVOrmtvgb6l,https://api.spotify.com/v1/tracks/1pJfqICuPDshVOrmtvgb6l,https://api.spotify.com/v1/audio-analysis/1pJfqICuPDshVOrmtvgb6l,125547,4
Kathoey Story,4XceISjSkOKOyenMRZnsxP,5uHcmrMk29ifbBazBlzdfV,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,120946,FALSE,10,0.489,0.982,5,-3.644,0,0.108,1.32e-5,0.745,0.118,0.302,120.06,audio_features,spotify:track:5uHcmrMk29ifbBazBlzdfV,https://api.spotify.com/v1/tracks/5uHcmrMk29ifbBazBlzdfV,https://api.spotify.com/v1/audio-analysis/5uHcmrMk29ifbBazBlzdfV,120947,4
"Big Mouth, Tiny Hands",4XceISjSkOKOyenMRZnsxP,2nk8ASLdhFt1ZyMAt8OOZY,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,120893,FALSE,10,0.369,0.985,1,-3.12,1,0.172,5.74e-6,0.708,0.251,0.291,169.939,audio_features,spotify:track:2nk8ASLdhFt1ZyMAt8OOZY,https://api.spotify.com/v1/tracks/2nk8ASLdhFt1ZyMAt8OOZY,https://api.spotify.com/v1/audio-analysis/2nk8ASLdhFt1ZyMAt8OOZY,120893,4
Make Goregrind Great Again,4XceISjSkOKOyenMRZnsxP,6LWp0FaHKTFB1Hb34Ba9I9,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,100160,FALSE,24,0.401,0.987,1,-3.568,1,0.182,4.9099999999999996e-06,0.722,0.128,0.248,160.046,audio_features,spotify:track:6LWp0FaHKTFB1Hb34Ba9I9,https://api.spotify.com/v1/tracks/6LWp0FaHKTFB1Hb34Ba9I9,https://api.spotify.com/v1/audio-analysis/6LWp0FaHKTFB1Hb34Ba9I9,100160,4
Alex Jones the Reptiloid King,4XceISjSkOKOyenMRZnsxP,5ahtFBVBb2TlZLlIqucVVq,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,126426,FALSE,15,0.525,0.931,5,-4.923,1,0.153,3.12e-5,0.0108,0.277,0.212,110.079,audio_features,spotify:track:5ahtFBVBb2TlZLlIqucVVq,https://api.spotify.com/v1/tracks/5ahtFBVBb2TlZLlIqucVVq,https://api.spotify.com/v1/audio-analysis/5ahtFBVBb2TlZLlIqucVVq,126427,4
We're All Scum,4XceISjSkOKOyenMRZnsxP,3wSd0s84UqHstuUTv4FW0b,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,130133,FALSE,10,0.419,0.98,2,-3.623,1,0.16,2.48e-6,0.944,0.27,0.212,92.509,audio_features,spotify:track:3wSd0s84UqHstuUTv4FW0b,https://api.spotify.com/v1/tracks/3wSd0s84UqHstuUTv4FW0b,https://api.spotify.com/v1/audio-analysis/3wSd0s84UqHstuUTv4FW0b,130133,4
Prohibit Anime,4XceISjSkOKOyenMRZnsxP,2sQTOQhudlYRjqESncYsJV,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,137186,FALSE,13,0.193,0.99,4,-3.552,1,0.176,1.13e-5,0.932,0.0852,0.2,73.649,audio_features,spotify:track:2sQTOQhudlYRjqESncYsJV,https://api.spotify.com/v1/tracks/2sQTOQhudlYRjqESncYsJV,https://api.spotify.com/v1/audio-analysis/2sQTOQhudlYRjqESncYsJV,137187,4
Infibulation Championship,4XceISjSkOKOyenMRZnsxP,1vQEIsCkY0Gp3RPE90rteC,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,114493,FALSE,9,0.357,0.978,10,-3.708,0,0.156,9.16e-6,0.912,0.352,0.251,174.929,audio_features,spotify:track:1vQEIsCkY0Gp3RPE90rteC,https://api.spotify.com/v1/tracks/1vQEIsCkY0Gp3RPE90rteC,https://api.spotify.com/v1/audio-analysis/1vQEIsCkY0Gp3RPE90rteC,114493,3
Analhu Akbar,4XceISjSkOKOyenMRZnsxP,51pBel9yJzWR66yat6uI2t,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,97560,FALSE,9,0.443,0.948,5,-3.654,0,0.169,3.72e-6,0.91,0.338,0.181,120.06,audio_features,spotify:track:51pBel9yJzWR66yat6uI2t,https://api.spotify.com/v1/tracks/51pBel9yJzWR66yat6uI2t,https://api.spotify.com/v1/audio-analysis/51pBel9yJzWR66yat6uI2t,97560,4
A.B.U.P.,4XceISjSkOKOyenMRZnsxP,3eYpmfBet5RjrNilc8SLIE,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,122573,FALSE,9,0.485,0.985,1,-3.726,1,0.128,1.24e-5,0.365,0.146,0.355,124.956,audio_features,spotify:track:3eYpmfBet5RjrNilc8SLIE,https://api.spotify.com/v1/tracks/3eYpmfBet5RjrNilc8SLIE,https://api.spotify.com/v1/audio-analysis/3eYpmfBet5RjrNilc8SLIE,122573,4
Raped by Elephants,4XceISjSkOKOyenMRZnsxP,2HiX7ZJRW8xarNAvI10TEB,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,237813,FALSE,12,0.494,0.957,5,-5.09,0,0.134,1.09e-4,0.375,0.346,0.204,145.024,audio_features,spotify:track:2HiX7ZJRW8xarNAvI10TEB,https://api.spotify.com/v1/tracks/2HiX7ZJRW8xarNAvI10TEB,https://api.spotify.com/v1/audio-analysis/2HiX7ZJRW8xarNAvI10TEB,237813,4
Goregrind Number One,4XceISjSkOKOyenMRZnsxP,0rUrtxxBh3ANWEsC59TSPw,Analhu Akbar,4XceISjSkOKOyenMRZnsxP,Brutal Sphincter,96280,FALSE,18,0.392,0.941,0,-4.277,0,0.0845,1.13e-5,0.87,0.361,0.512,159.916,audio_features,spotify:track:0rUrtxxBh3ANWEsC59TSPw,https://api.spotify.com/v1/tracks/0rUrtxxBh3ANWEsC59TSPw,https://api.spotify.com/v1/audio-analysis/0rUrtxxBh3ANWEsC59TSPw,96280,4
Pints of Guinness Make You Strong,5a8YbV4iL6uuJ90GqyzLzQ,00NNd1BFzQQzZe4UcvZIzB,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,160520,FALSE,49,0.623,0.82,9,-6.842,0,0.0499,0.00544,2.08e-4,0.14,0.637,128.35,audio_features,spotify:track:00NNd1BFzQQzZe4UcvZIzB,https://api.spotify.com/v1/tracks/00NNd1BFzQQzZe4UcvZIzB,https://api.spotify.com/v1/audio-analysis/00NNd1BFzQQzZe4UcvZIzB,160520,4
The Politics of Starving,5a8YbV4iL6uuJ90GqyzLzQ,5FebJItdk9l3RGPPSMa0OS,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,186186,FALSE,32,0.296,0.89,11,-6.54,0,0.0654,4.24e-4,0.0803,0.181,0.691,152.463,audio_features,spotify:track:5FebJItdk9l3RGPPSMa0OS,https://api.spotify.com/v1/tracks/5FebJItdk9l3RGPPSMa0OS,https://api.spotify.com/v1/audio-analysis/5FebJItdk9l3RGPPSMa0OS,186187,4
We Laugh at Danger (And Break All the Rules),5a8YbV4iL6uuJ90GqyzLzQ,25dLNd9Chk30W40C3Bc3hN,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,197386,FALSE,37,0.45,0.795,7,-6.39,1,0.0821,0.00717,0,0.12,0.624,140.525,audio_features,spotify:track:25dLNd9Chk30W40C3Bc3hN,https://api.spotify.com/v1/tracks/25dLNd9Chk30W40C3Bc3hN,https://api.spotify.com/v1/audio-analysis/25dLNd9Chk30W40C3Bc3hN,197387,4
I Still Love You Julie,5a8YbV4iL6uuJ90GqyzLzQ,7jpOfQ97yZmL0jF0qPVWU4,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,192773,FALSE,35,0.421,0.876,2,-6.669,1,0.0563,0.0119,0.00165,0.111,0.884,151.706,audio_features,spotify:track:7jpOfQ97yZmL0jF0qPVWU4,https://api.spotify.com/v1/tracks/7jpOfQ97yZmL0jF0qPVWU4,https://api.spotify.com/v1/audio-analysis/7jpOfQ97yZmL0jF0qPVWU4,192773,4
Scream It Until You're Coughing up Blood,5a8YbV4iL6uuJ90GqyzLzQ,4FlNoh0omZYXNyTLPdsw5J,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,148973,FALSE,30,0.437,0.899,11,-7.026,0,0.0702,0.0117,0.0292,0.113,0.942,122.82,audio_features,spotify:track:4FlNoh0omZYXNyTLPdsw5J,https://api.spotify.com/v1/tracks/4FlNoh0omZYXNyTLPdsw5J,https://api.spotify.com/v1/audio-analysis/4FlNoh0omZYXNyTLPdsw5J,148973,4
Jordan's 1st Choice,5a8YbV4iL6uuJ90GqyzLzQ,30d54OshKUgPaRwftED0H1,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,128333,FALSE,30,0.436,0.778,0,-5.782,0,0.326,0.0825,0,0.137,0.41,96.861,audio_features,spotify:track:30d54OshKUgPaRwftED0H1,https://api.spotify.com/v1/tracks/30d54OshKUgPaRwftED0H1,https://api.spotify.com/v1/audio-analysis/30d54OshKUgPaRwftED0H1,128333,4
Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,4Aqt8hieA7hkLgC6i7fGDs,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,144998,FALSE,32,0.415,0.937,9,-5.526,1,0.0476,0.00215,0.00367,0.141,0.864,127.382,audio_features,spotify:track:4Aqt8hieA7hkLgC6i7fGDs,https://api.spotify.com/v1/tracks/4Aqt8hieA7hkLgC6i7fGDs,https://api.spotify.com/v1/audio-analysis/4Aqt8hieA7hkLgC6i7fGDs,144998,4
"Baby, I'm an Anarchist!",5a8YbV4iL6uuJ90GqyzLzQ,0uSwAqfR6cBDj5BRP6L3Vx,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,160440,FALSE,45,0.466,0.736,0,-7.423,1,0.358,0.194,0,0.682,0.499,78.99,audio_features,spotify:track:0uSwAqfR6cBDj5BRP6L3Vx,https://api.spotify.com/v1/tracks/0uSwAqfR6cBDj5BRP6L3Vx,https://api.spotify.com/v1/audio-analysis/0uSwAqfR6cBDj5BRP6L3Vx,160440,4
Walking is Still Honest,5a8YbV4iL6uuJ90GqyzLzQ,5ZmhfMG9rPl7GMTHUOi3Wq,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,157613,FALSE,37,0.554,0.95,2,-4.354,1,0.0402,0.00142,4.57e-4,0.144,0.828,121.94,audio_features,spotify:track:5ZmhfMG9rPl7GMTHUOi3Wq,https://api.spotify.com/v1/tracks/5ZmhfMG9rPl7GMTHUOi3Wq,https://api.spotify.com/v1/audio-analysis/5ZmhfMG9rPl7GMTHUOi3Wq,157613,4
8 Full Hours of Sleep,5a8YbV4iL6uuJ90GqyzLzQ,5wCufkTiQtjgjxElI7IgjL,Reinventing Axl Rose,5a8YbV4iL6uuJ90GqyzLzQ,Against Me!,239866,FALSE,31,0.48,0.197,0,-13.536,1,0.0746,0.145,1.6e-4,0.11,0.132,70.248,audio_features,spotify:track:5wCufkTiQtjgjxElI7IgjL,https://api.spotify.com/v1/tracks/5wCufkTiQtjgjxElI7IgjL,https://api.spotify.com/v1/audio-analysis/5wCufkTiQtjgjxElI7IgjL,239867,4
Soul Evisceration,4qb67R7cFNvFi5jrpRIlkx,1ho34fdrRvspxLRg7JWZhG,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,217906,TRUE,32,0.369,0.967,0,-4.307,1,0.0952,9.64e-6,0.141,0.11,0.21,104.945,audio_features,spotify:track:1ho34fdrRvspxLRg7JWZhG,https://api.spotify.com/v1/tracks/1ho34fdrRvspxLRg7JWZhG,https://api.spotify.com/v1/audio-analysis/1ho34fdrRvspxLRg7JWZhG,217907,3
Stillborn Saviour,4qb67R7cFNvFi5jrpRIlkx,0upS7ydr6AAZrLasOVwbdZ,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,219360,TRUE,25,0.187,0.912,6,-4.555,1,0.0788,4.42e-6,3.45e-5,0.558,0.168,99.001,audio_features,spotify:track:0upS7ydr6AAZrLasOVwbdZ,https://api.spotify.com/v1/tracks/0upS7ydr6AAZrLasOVwbdZ,https://api.spotify.com/v1/audio-analysis/0upS7ydr6AAZrLasOVwbdZ,219360,4
Blood Vortex,4qb67R7cFNvFi5jrpRIlkx,0eTJK2bzMPqJtl9GHO37tn,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,210280,TRUE,25,0.404,0.931,6,-4.762,1,0.0526,4.39e-6,0.112,0.0982,0.349,85.004,audio_features,spotify:track:0eTJK2bzMPqJtl9GHO37tn,https://api.spotify.com/v1/tracks/0eTJK2bzMPqJtl9GHO37tn,https://api.spotify.com/v1/audio-analysis/0eTJK2bzMPqJtl9GHO37tn,210280,3
Breeding Death - Demo,4qb67R7cFNvFi5jrpRIlkx,1onN99vSdlxUpk3UD5V8Mb,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,261680,TRUE,21,0.289,0.748,1,-7.961,1,0.0458,5.16e-6,5.58e-4,0.205,0.327,100.071,audio_features,spotify:track:1onN99vSdlxUpk3UD5V8Mb,https://api.spotify.com/v1/tracks/1onN99vSdlxUpk3UD5V8Mb,https://api.spotify.com/v1/audio-analysis/1onN99vSdlxUpk3UD5V8Mb,261680,4
Cancer of the Soul,4qb67R7cFNvFi5jrpRIlkx,67biuNJA03k1cU0XpciTNJ,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,214173,TRUE,39,0.17,0.986,6,-4.397,1,0.12,1.43e-5,0.00335,0.0489,0.293,84.91,audio_features,spotify:track:67biuNJA03k1cU0XpciTNJ,https://api.spotify.com/v1/tracks/67biuNJA03k1cU0XpciTNJ,https://api.spotify.com/v1/audio-analysis/67biuNJA03k1cU0XpciTNJ,214173,3
Brave New Hell,4qb67R7cFNvFi5jrpRIlkx,6SFvPiJZlqhPsNhkRqc2Lm,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,242693,TRUE,36,0.395,0.977,6,-4.019,1,0.104,2.23e-5,4.9e-5,0.0707,0.35,145.046,audio_features,spotify:track:6SFvPiJZlqhPsNhkRqc2Lm,https://api.spotify.com/v1/tracks/6SFvPiJZlqhPsNhkRqc2Lm,https://api.spotify.com/v1/audio-analysis/6SFvPiJZlqhPsNhkRqc2Lm,242693,4
Outnumbering the Day,4qb67R7cFNvFi5jrpRIlkx,5TISOiwexSROBtd0zf0tAp,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,195400,TRUE,32,0.411,0.979,6,-3.78,1,0.0947,1.34e-5,2.52e-4,0.801,0.303,109.964,audio_features,spotify:track:5TISOiwexSROBtd0zf0tAp,https://api.spotify.com/v1/tracks/5TISOiwexSROBtd0zf0tAp,https://api.spotify.com/v1/audio-analysis/5TISOiwexSROBtd0zf0tAp,195400,4
Feeding the Undead,4qb67R7cFNvFi5jrpRIlkx,2HPFMMPtkBRFawvEVcvgez,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,244560,TRUE,27,0.467,0.975,11,-4.196,0,0.0718,8.04e-6,0.0187,0.189,0.326,100.015,audio_features,spotify:track:2HPFMMPtkBRFawvEVcvgez,https://api.spotify.com/v1/tracks/2HPFMMPtkBRFawvEVcvgez,https://api.spotify.com/v1/audio-analysis/2HPFMMPtkBRFawvEVcvgez,244560,4
Eaten,4qb67R7cFNvFi5jrpRIlkx,54cBqIDAX3dH5Ys1DKgDWR,Nightmares Made Flesh,4qb67R7cFNvFi5jrpRIlkx,Bloodbath,258133,TRUE,49,0.407,0.967,10,-4.213,1,0.0576,9.96e-5,0,0.103,0.198,147.999,audio_features,spotify:track:54cBqIDAX3dH5Ys1DKgDWR,https://api.spotify.com/v1/tracks/54cBqIDAX3dH5Ys1DKgDWR,https://api.spotify.com/v1/audio-analysis/54cBqIDAX3dH5Ys1DKgDWR,258133,4
